2015
30	235
1050	287
1271	4104
1109	1595
1421	866
1834	4362
186	1385
929	4174
912	1302
1559	1522
800	2521
1962	3940
733	4146
588	4717
1772	3232
1261	3663
1463	2765
614	3734
410	3823
1848	3638
246	1966
824	50
467	331
206	525
1698	4948
410	4662
1282	2371
1766	333
633	2563
413	3394
1146	2832
1228	4375
463	3559
1589	4430
605	1275
1881	2543
529	1255
1335	3542
1954	1293
987	73
156	363
1196	2316
1030	4846
910	828
1176	3543
1560	4416
1316	4323
770	4558
1500	4496
377	4735
1413	594
1823	1840
1480	3383
1977	3492
1249	4752
451	1459
549	573
86	1876
970	1891
904	4983
215	3596
1752	348
1305	2244
784	351
1810	2430
1482	4560
832	895
860	3909
169	2530
887	579
1409	1316
1314	4714
1133	2424
1000	4724
1464	4839
1113	4387
1113	2805
127	1437
477	4824
910	20
369	1651
904	2898
84	382
68	4326
784	4190
191	870
1962	1655
4	200
67	4024
577	907
32	976
479	4573
795	3140
424	1106
571	605
101	3197
454	1246
1410	3730
1655	1590
760	1427
1008	2560
314	2098
169	2527
563	1444
470	137
1365	3118
603	2861
1431	2875
369	3293
1477	3424
1762	2484
1625	2556
949	3043
56	4629
656	4561
1500	1941
905	1225
1437	3037
1063	1760
1731	1036
1189	2869
1034	3814
791	3822
1639	4162
53	2068
1925	4546
543	878
1376	1993
528	4709
1620	4567
1793	960
30	2788
1405	4776
1287	2299
1427	724
983	1301
1934	2651
1685	3147
192	1881
698	1307
1633	2297
1073	2103
1380	477
824	847
944	2960
1131	4893
915	1403
1831	1268
815	2751
1356	3558
936	4646
792	3605
734	1807
664	4275
1423	641
1303	1327
1802	4626
881	1326
1363	4022
912	2671
1380	4753
1093	2313
1508	4842
178	860
1671	2714
1928	3399
1799	3273
1561	1797
664	2602
1564	2852
1787	3775
715	4902
1607	4223
2000	1886
1488	3832
135	3646
1683	1705
118	3050
1764	4551
1663	1650
145	4954
1766	3601
1897	3085
1304	4363
761	809
1639	4110
1174	2073
1629	1436
1184	668
1072	675
1785	4435
552	796
236	424
1181	4071
560	2497
753	1938
1404	1804
738	2081
1946	3561
1745	4179
670	4284
1165	1249
177	2973
955	654
654	2402
552	1590
1568	2952
695	2528
1698	413
673	3446
398	3980
1437	2952
1032	4070
304	561
990	818
1127	3513
459	2263
371	4156
1123	1027
1772	2305
408	1261
1337	4629
1906	3191
1553	1314
1138	1091
1076	4779
923	1703
240	4546
1405	2784
312	1495
324	4050
486	3861
1820	3310
1834	4016
1020	145
1299	926
609	1399
694	1057
893	1203
867	3152
1352	3060
919	3116
1640	3916
22	2937
1579	2847
1512	2756
1814	2678
1916	3420
125	1603
1738	2343
960	3941
1556	930
153	1244
1460	2960
1934	1960
1902	4568
1864	2474
1878	522
1351	2994
114	52
1895	2789
1636	281
794	3723
821	1628
1186	2910
515	2284
1727	3861
1083	1470
660	537
1059	1149
1242	4665
1806	3513
1030	3798
479	324
115	3028
1649	123
1526	2850
1161	3288
1655	598
18	2851
274	2586
971	3498
782	4089
1389	649
1288	3161
644	746
473	4619
839	3278
553	1296
473	4703
1429	1335
487	3996
735	3042
397	1830
1716	1866
1892	3244
1895	20
393	2108
817	1797
1180	1427
707	4945
1499	2818
347	4903
1303	2958
140	4752
895	3227
538	2210
1468	2504
1111	2162
1715	4033
484	3175
1579	160
499	1921
502	3317
258	807
1990	4025
1635	1141
549	4615
911	2147
1892	855
193	2263
385	1947
57	3341
1918	1688
1304	870
532	1425
1892	2032
684	4886
1000	2460
747	3750
260	4039
563	4266
1405	1892
8	526
151	4724
1597	3888
28	3608
402	3385
1120	4202
1835	3527
684	4884
1890	3604
1848	2439
1592	1020
807	4792
921	2422
1133	4101
1237	3867
1309	2775
1664	3710
135	1991
695	2918
1974	3180
120	3684
977	1477
1895	2621
639	3334
438	3803
276	1408
1897	3435
1254	2075
1260	975
1730	3329
910	1774
395	3321
489	676
1452	2572
1346	4731
938	4898
792	2156
246	4081
1231	2449
66	4141
1186	2908
1598	4252
360	3953
1140	2207
862	2047
1165	3763
1645	3046
976	2418
1088	2343
1174	244
1736	3359
746	518
1197	4701
125	3600
1626	3613
1400	2373
340	1001
933	1531
1402	3304
507	1001
1724	4347
478	4132
1176	4074
590	4027
1160	225
282	1670
